Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Fertilizer_Per_Ha,Pesticide_Per_Ha,Rainfall_Category,Decade,Production_Per_Rainfall,log_Area,log_Production,log_Fertilizer,log_Pesticide,log_Fertilizer_Per_Ha,log_Pesticide_Per_Ha,Crop_enc,Season_enc,State_enc,Rainfall_Category_enc
Gram,2005,Rabi,Bihar,62693.0,58905,907.8,7518144.56,13165.53,0.958333333,119.91999999808718,0.20999999999665037,Low,2000,64.88764037796031,11.046021028262166,10.983698232023686,15.832830064451151,9.485433282420399,4.795129169895438,0.19062035960588142,16,2,3,1
Groundnut,2005,Kharif,Bihar,911.0,450,907.8,109247.12,191.31,0.495,119.91999986836443,0.20999999976948408,Low,2000,0.49570389899129336,6.815639990074331,6.111467339502679,11.601376904571786,5.259108653322756,4.7951291688226405,0.19062035941814068,17,1,3,1
Horse-Gram,2005,Kharif,Bihar,11744.0,10101,907.8,1408340.48,2466.24,0.8425,119.91999998978882,0.2099999999821185,Low,2000,11.126900186024566,9.371182897093012,9.220488703027998,14.157923314703956,7.810855395948351,4.7951291698268115,0.1906203595938716,19,1,3,1
Jowar,2005,Kharif,Bihar,4112.0,4236,907.8,493111.04,863.52,1.033,119.91999997083656,0.20999999994892993,Low,2000,4.666226035838042,8.321907968230423,8.351610750626559,13.108491688868094,6.762174439615718,4.795129169670077,0.19062035956644305,20,1,3,1
Khesari,2005,Rabi,Bihar,99047.0,78799,907.8,11877716.24,20799.87,0.734473684,119.91999999878927,0.2099999999978798,Low,2000,86.80215897025539,11.503359860100527,11.27466827584597,16.290174701920154,9.942750091737764,4.795129169901244,0.1906203596068975,22,2,3,1
Linseed,2005,Rabi,Bihar,27135.0,23227,907.8,3254029.2,5698.35,0.851315789,119.91999999558062,0.20999999999226093,Low,2000,25.5860321374906,10.20861653859163,10.05311372649194,14.995404847603117,8.648107412232427,4.795129169874709,0.1906203596022538,23,2,3,1
Maize,2005,Kharif,Bihar,276983.0,456105,907.8,33215801.36,58166.43,1.619210526,119.91999999956704,0.20999999999924182,Low,2000,502.4289485542753,12.53171502176835,13.03048051762313,17.31853629534549,10.97108085507957,4.795129169907677,0.19062035960802315,24,1,3,1
Maize,2005,Rabi,Bihar,212073.0,637203,907.8,25431794.16,44535.33,2.773611111,119.91999999943454,0.20999999999900978,Low,2000,701.9200256643313,12.26469054935184,13.364845134462232,17.05151072712071,10.704060539571836,4.795129169906581,0.19062035960783139,24,2,3,1
Maize,2005,Summer,Bihar,175218.0,426534,907.8,21012142.56,36795.78,2.363611111,119.91999999931558,0.20999999999880148,Low,2000,469.8545930052274,12.073791899093008,12.963449705852842,16.860611093318962,10.513165620328675,4.795129169905597,0.1906203596076592,24,3,3,1
Masoor,2005,Rabi,Bihar,159358.0,117763,907.8,19110211.36,33465.18,0.673421053,119.91999999924747,0.2099999999986822,Low,2000,129.72350723758152,11.978914797698335,11.67643790077713,16.765733428661253,10.418290655633253,4.795129169905034,0.19062035960756063,25,2,3,1
Moong(Green Gram),2005,Kharif,Bihar,8247.0,4898,907.8,988980.24,1731.87,0.563714286,119.91999998545894,0.20999999997453617,Low,2000,5.395461549465233,9.017726025696795,8.496786381638575,13.804430641769734,7.457534272476032,4.795129169791004,0.19062035958760523,27,1,3,1
Moong(Green Gram),2005,Summer,Bihar,163458.0,93615,907.8,19601883.36,34326.18,0.591388889,119.91999999926635,0.20999999999871527,Low,2000,103.12293445348872,12.00431747334677,11.446956588028018,16.79113626039584,10.443692739180277,4.79512916990519,0.19062035960758797,27,3,3,1
Other  Rabi Pulses,2005,Rabi,Bihar,2978.0,2257,907.8,357121.76,625.38,0.847619048,119.91999995973137,0.20999999992948287,Low,2000,2.4862304444963312,7.999342952713282,7.722234744709607,12.785834867199787,6.439957215686664,4.795129169578239,0.1906203595503711,32,2,3,1
Other Kharif Pulses,2005,Kharif,Bihar,1380.0,756,907.8,165489.6,289.8,0.505,119.91999991310145,0.20999999984782608,Low,2000,0.8327825503053728,7.2305631534092925,6.6293632534374485,12.01666967460313,5.672635745659364,4.795129169192612,0.19062035948288614,34,1,3,1
Peas & Beans (Pulses),2005,Rabi,Bihar,24579.0,22618,907.8,2947513.68,5161.59,0.925526316,119.91999999512105,0.20999999999145613,Low,2000,24.915179527522387,10.109688383120027,10.026545540027982,14.896472891873202,8.549193670531372,4.795129169870909,0.19062035960158868,37,2,3,1
Ragi,2005,Kharif,Bihar,14237.0,12825,907.8,1707301.04,2989.77,0.804137931,119.91999999157687,0.2099999999852497,Low,2000,14.127561121251862,9.563669725663818,9.459229639708807,14.350424928127703,8.003286158314452,4.795129169841599,0.1906203595964594,39,1,3,1
Rapeseed &Mustard,2005,Rabi,Bihar,83622.0,77365,907.8,10027950.24,17560.62,0.894473684,119.91999999856594,0.2099999999974887,Low,2000,85.22251587880314,11.334073880851555,11.25630268658185,16.120886875863178,9.77347111805915,4.795129169899398,0.19062035960657428,40,2,3,1
Rice,2005,Autumn,Bihar,533233.0,503448,907.8,63945301.36,111978.93,0.962666667,119.9199999997751,0.20999999999960617,Low,2000,554.5803034208193,13.186715631195215,13.129237695047221,17.97353862527688,11.626074937791062,4.795129169909397,0.19062035960832424,41,0,3,1
Rice,2005,Summer,Bihar,113251.0,182827,907.8,13581059.92,23782.71,1.304583333,119.91999999894112,0.20999999999814573,Low,2000,201.39568164640266,11.637370703233493,12.116301099138942,16.424186800754665,10.076756171532626,4.7951291699025,0.19062035960711726,41,3,3,1
Rice,2005,Winter,Bihar,2604752.0,3023010,907.8,312361859.8,546997.92,1.035263158,119.91999998459742,0.20999999999991942,Low,2000,3330.0396526437107,14.772848411015776,14.921763912524408,19.559672883969842,13.212202106996319,4.795129169783879,0.19062035960858315,41,5,3,1
Safflower,2005,Rabi,Bihar,173.0,138,907.8,20746.16,36.33,0.8375,119.91999930682081,0.20999999878612716,Low,2000,0.15201586235732997,5.159055299214529,4.9344739331306915,9.940164648821758,3.6197972929264925,4.7951291641787135,0.19062035860544901,42,2,3,1
Sannhamp,2005,Whole Year,Bihar,3191.0,2587,907.8,382664.72,670.11,0.773225806,119.9199999624193,0.2099999999341899,Low,2000,2.8497466370899467,8.068402958569699,7.858640655620791,12.854917093322884,6.508933057962132,4.795129169600467,0.1906203595542612,43,4,3,1
Sesamum,2005,Kharif,Bihar,3188.0,2554,907.8,382304.96,669.48,0.83037037,119.91999996238395,0.209999999934128,Low,2000,2.813395017830585,8.067462667010057,7.845807502637805,12.853976509413886,6.50799387379065,4.795129169600175,0.19062035955421006,44,1,3,1
Small Millets,2005,Kharif,Bihar,6900.0,5159,907.8,827448.0,1449.0,0.767692308,119.91999998262028,0.2099999999695652,Low,2000,5.682969810880183,8.839421607620602,8.548691858475609,13.626102752914122,7.27931883541462,4.795129169767528,0.190620359583497,45,1,3,1
Sunflower,2005,Kharif,Bihar,22713.0,30541,907.8,2723742.96,4769.73,1.321481481,119.9199999947202,0.20999999999075417,Low,2000,33.64287284242909,10.030736753451592,10.326858064513127,14.81751794770753,8.470254612005272,4.795129169867594,0.19062035960100854,48,1,3,1
Tobacco,2005,Whole Year,Bihar,14901.0,17242,907.8,1786927.92,3129.21,1.151428571,119.91999999195221,0.209999999985907,Low,2000,18.9931702809064,9.609250711113672,9.755161543000131,14.396009017189309,8.048855373935345,4.795129169844703,0.1906203595970026,51,4,3,1
Turmeric,2005,Whole Year,Bihar,3515.0,3417,907.8,421518.8,738.15,0.975,119.91999996588336,0.20999999994025603,Low,2000,3.7640449396738878,8.165079258805068,8.136810863675537,12.95162203040972,6.605500877347099,4.795129169629115,0.19062035955927456,52,4,3,1
Urad,2005,Kharif,Bihar,25197.0,19443,907.8,3021624.24,5291.37,0.792571429,119.91999999524072,0.20999999999166566,Low,2000,21.417713129083815,10.134519905270576,9.875293818165346,14.92130540353586,8.574021439646408,4.795129169871898,0.19062035960176185,53,1,3,1
Wheat,2005,Rabi,Bihar,2001771.0,2821120,907.8,240052378.3,420371.91,1.349736842,119.91999998994895,0.20999999999989508,Low,2000,3107.644852271817,14.509543346257901,14.852644881655552,19.296367704577168,12.948897477278798,4.795129169828136,0.19062035960856302,54,2,3,1
Arhar/Tur,2005,Kharif,Chhattisgarh,50719.0,22470,1292.7,6082222.48,10650.99,0.42875,119.91999999763561,0.20999999999585953,Medium,2000,17.382223240208692,10.834075589111107,10.019980867971933,15.620880891036329,9.273502008142545,4.795129169891704,0.19062035960522786,1,1,4,2
Bajra,2005,Kharif,Chhattisgarh,81.0,31,1292.7,9713.52,17.01,0.58,119.9199985195062,0.20999999740740746,Medium,2000,0.023980815329170867,4.406719247264253,3.4657359027997265,9.181376952459164,2.8909271591878647,4.7951291576676764,0.19062035746601125,2,1,4,2
Barley,2005,Rabi,Chhattisgarh,3604.0,2981,1292.7,432191.68,756.84,0.877142857,119.91999996672587,0.20999999994173144,Medium,2000,2.306026145040592,8.190077049719049,8.000349495324684,12.976626786308072,6.630472281567279,4.795129169636082,0.1906203595604939,4,2,4,2
Castor Seed,2005,Kharif,Chhattisgarh,95.0,30,1292.7,11392.4,19.95,0.256666667,119.91999873768422,0.2099999977894737,Medium,2000,0.0232072406411331,4.564348191467836,3.4339872044851463,9.340789519359426,3.0421386463681466,4.795129159471993,0.19062035778176847,8,1,4,2
Coriander,2005,Whole Year,Chhattisgarh,4008.0,1110,1292.7,480639.36,841.68,0.258,119.91999997007984,0.2099999999476048,Medium,2000,0.8586679037219246,8.296297112642508,7.01301578963963,13.082874577118904,6.73658728925827,4.79512916966382,0.1906203595653479,10,4,4,2
Cotton(Lint),2005,Kharif,Chhattisgarh,248.0,392,1292.7,29740.16,52.08,1.2775,119.91999951645161,0.2099999991532258,Medium,2000,0.30324127771080583,5.517452896464707,5.973809611869261,10.300287223960947,3.9718002094640066,4.795129165912345,0.19062035890883636,11,1,4,2
Dry Chillies,2005,Whole Year,Chhattisgarh,6389.0,1666,1292.7,766168.88,1341.69,0.255625,119.91999998123023,0.209999999967131,Medium,2000,1.2887754302709247,8.762489547371581,7.418780882750794,13.549159199591106,7.202430343370881,4.7951291697560325,0.19062035958148524,13,4,4,2
Garlic,2005,Whole Year,Chhattisgarh,899.0,2518,1292.7,107808.08,188.79,2.986428571,119.91999986660734,0.2099999997664071,Medium,2000,1.9478610644791048,6.802394763324311,7.831617276352611,11.58811716396554,5.2459181977488285,4.795129168808109,0.19062035941559774,14,4,4,2
Ginger,2005,Whole Year,Chhattisgarh,1727.0,1582,1292.7,207101.84,362.67,1.026875,119.91999993056166,0.20999999987840184,Medium,2000,1.223795156475752,7.454719949364001,7.367077059881012,12.240970760471688,5.896246863025796,4.795129169337007,0.19062035950815537,15,4,4,2
Gram,2005,Rabi,Chhattisgarh,242687.0,172249,1292.7,29103025.04,50964.27,0.67375,119.91999999950586,0.20999999999913466,Medium,2000,133.24746643981783,12.399531946734584,12.056702188875905,17.186352714364247,10.838899699341841,4.795129169907171,0.19062035960793455,16,2,4,2
Groundnut,2005,Kharif,Chhattisgarh,32816.0,35525,1292.7,3935294.72,6891.36,1.158666667,119.9199999963457,0.20999999999360067,Medium,2000,27.481240792541776,10.398701952787901,10.478020101759832,15.185496588217045,8.8381688307584,4.7951291698810365,0.19062035960336102,17,1,4,2
Horse-Gram,2005,Kharif,Chhattisgarh,51006.0,16802,1292.7,6116639.52,10711.26,0.479375,119.9199999976489,0.20999999999588284,Medium,2000,12.99760190841061,10.839718157189832,9.729312720877942,15.626523569128207,9.279144158921111,4.795129169891814,0.19062035960524712,19,1,4,2
Horse-Gram,2005,Rabi,Chhattisgarh,2860.0,790,1292.7,342971.2,600.6,0.279166667,119.91999995806994,0.20999999992657345,Medium,2000,0.6111240035498382,7.95892649305011,6.673297967767654,12.745404673300701,6.39959277263563,4.795129169564499,0.1906203595479666,19,2,4,2
Jowar,2005,Kharif,Chhattisgarh,8455.0,5827,1292.7,1013923.6,1775.55,0.793333333,119.91999998581667,0.2099999999751626,Medium,2000,4.507619707196086,9.042631527550073,8.670429167315095,13.82933910139414,7.482428560294395,4.795129169793962,0.19062035958812296,20,1,4,2
Khesari,2005,Rabi,Chhattisgarh,458064.0,208265,1292.7,54931034.88,96193.44,0.456666667,119.91999999973821,0.20999999999954155,Medium,2000,161.10853240418615,13.034766374423814,12.246571387810052,17.821589063324133,11.474126838725734,4.795129169909092,0.19062035960827084,22,2,4,2
Linseed,2005,Rabi,Chhattisgarh,70816.0,17495,1292.7,8492254.72,14871.36,0.244666667,119.91999999830662,0.2099999999970346,Medium,2000,13.533689167220786,11.16785436385365,9.769727562356604,15.95466521439947,9.607259735670974,4.795129169897253,0.19062035960619897,23,2,4,2
Maize,2005,Kharif,Chhattisgarh,101587.0,109598,1292.7,12182313.04,21333.27,1.088125,119.91999999881953,0.2099999999979328,Medium,2000,84.7822386595635,11.528680696914735,11.604583529366836,16.315495789064517,9.968069978959848,4.795129169901495,0.1906203596069413,24,1,4,2
Masoor,2005,Rabi,Chhattisgarh,18857.0,6820,1292.7,2261331.44,3959.97,0.306,119.91999999364056,0.20999999998886354,Medium,2000,5.275779372417591,9.844692506025623,8.82776136765472,14.631464772738518,8.284244223748246,4.795129169858665,0.19062035959944604,25,2,4,2
Mesta,2005,Kharif,Chhattisgarh,1214.0,2385,1292.7,145582.88,254.94,2.074,119.9199999012191,0.2099999998270181,Medium,2000,1.8449756309700813,7.102499355774649,7.777373602657861,11.88850769432973,5.54494304200945,4.795129169094346,0.19062035946568948,26,1,4,2
Moong(Green Gram),2005,Kharif,Chhattisgarh,10068.0,2745,1292.7,1207354.56,2114.28,0.25,119.919999988089,0.20999999997914184,Medium,2000,2.1234625186636786,9.217216675915616,7.917900586327916,14.003943038306318,7.656942470424755,4.795129169812754,0.19062035959141155,27,1,4,2
Moong(Green Gram),2005,Rabi,Chhattisgarh,6999.0,1576,1292.7,839320.08,1469.79,0.235384615,119.91999998286612,0.2099999999699957,Medium,2000,1.2191537083475255,8.85366542803745,7.3632795869630385,13.640348605923748,7.293554950383062,4.795129169769561,0.19062035958385276,27,2,4,2
Niger Seed,2005,Kharif,Chhattisgarh,72798.0,12263,1292.7,8729936.16,15287.58,0.163571429,119.91999999835272,0.20999999999711533,Medium,2000,9.486346399407173,11.195457497826698,9.41442342055165,15.98226872962264,9.634861423452696,4.795129169897635,0.1906203596062657,29,1,4,2
Onion,2005,Whole Year,Chhattisgarh,4534.0,25491,1292.7,543717.28,952.14,5.413333333,119.91999997355094,0.20999999995368326,Medium,2000,19.71919237277079,8.419580362549237,10.146119956434184,13.206186524051258,6.859761797376858,4.795129169692525,0.19062035957037143,31,4,4,2
Other  Rabi Pulses,2005,Rabi,Chhattisgarh,2617.0,436,1292.7,313830.64,549.57,0.305,119.91999995417655,0.2099999999197555,Medium,2000,0.3372785639844677,7.870165946469845,6.07993319509559,12.65661194275143,6.310954105208834,4.7951291695323,0.19062035954233195,32,2,4,2
Other Kharif Pulses,2005,Kharif,Chhattisgarh,6927.0,1762,1292.7,830685.84,1454.67,0.2675,119.91999998268803,0.20999999996968385,Medium,2000,1.3630386003225505,8.843326450242271,7.47477218239787,13.630008155640764,7.283221554716364,4.795129169768089,0.19062035958359505,34,1,4,2
Peas & Beans (Pulses),2005,Rabi,Chhattisgarh,17158.0,6034,1292.7,2057587.36,3603.18,0.329333333,119.91999999301085,0.2099999999877608,Medium,2000,4.667749667619904,9.750278096285621,8.705331133531631,14.53704515593323,8.189849561987147,4.795129169853458,0.19062035959853468,37,2,4,2
Potato,2005,Whole Year,Chhattisgarh,10614.0,48548,1292.7,1272830.88,2228.94,4.965,119.9199999887017,0.20999999998021482,Medium,2000,37.555503954857656,9.270023374137356,10.790328876184995,14.056754802832202,7.709729958262599,4.795129169817821,0.19062035959229834,38,4,4,2
Rapeseed &Mustard,2005,Rabi,Chhattisgarh,57193.0,18185,1292.7,6858584.56,12010.53,0.305625,119.91999999790323,0.20999999999632823,Medium,2000,14.067455701966846,10.954204276761118,9.808407346285858,15.74101179185377,9.393622300798592,4.795129169893917,0.1906203596056152,40,2,4,2
Rice,2005,Kharif,Chhattisgarh,3854352.0,5267537,1292.7,462213891.8,809413.92,1.30375,119.91999998959102,0.20999999999994554,Medium,2000,4074.8332915024107,15.164713716912026,15.477073638682871,19.95153831333638,13.604066944661472,4.7951291698251755,0.1906203596086047,41,1,4,2
Safflower,2005,Rabi,Chhattisgarh,960.0,232,1292.7,115123.2,201.6,0.189090909,119.91999987508333,0.20999999978125,Medium,2000,0.17946932762476261,6.8679744089702925,5.4510384535657,11.65376682456495,5.311233591814583,4.795129168878205,0.1906203594278646,42,2,4,2
Sannhamp,2005,Whole Year,Chhattisgarh,1652.0,530,1292.7,198107.84,346.92,0.326666667,119.9199999274092,0.20999999987288134,Medium,2000,0.4099945846600181,7.410347097821024,6.274762021241939,12.196571855618334,5.851972568289383,4.795129169310936,0.190620359503593,43,4,4,2
Sesamum,2005,Kharif,Chhattisgarh,24646.0,7293,1292.7,2955548.32,5175.66,0.29375,119.91999999513429,0.20999999999147934,Medium,2000,5.641680199859456,10.112410468210365,8.894807371368625,14.899195086639047,8.551915339643788,4.795129169871018,0.19062035960160784,44,1,4,2
Small Millets,2005,Kharif,Chhattisgarh,253376.0,42413,1292.7,30384849.92,53208.96,0.186875,119.91999999952671,0.20999999999917118,Medium,2000,32.80962324374594,12.442633777161728,10.65523377539901,17.229454717171283,10.882000875851737,4.7951291699073435,0.19062035960796475,45,1,4,2
Soyabean,2005,Kharif,Chhattisgarh,46785.0,41879,1292.7,5610457.2,9824.85,0.978666667,119.91999999743679,0.2099999999955114,Medium,2000,32.39653436033377,10.753339291853713,10.642563664984474,15.540142949742933,9.192771946990254,4.7951291698900596,0.19062035960494014,46,1,4,2
Sugarcane,2005,Whole Year,Chhattisgarh,7422.0,18562,1292.7,890046.24,1558.62,2.86125,119.91999998384263,0.2099999999717057,Medium,2000,14.359093359357086,8.912338567117548,9.828925631209223,13.699029818951386,7.352197480827193,4.795129169777637,0.19062035958526602,47,4,4,2
Sunflower,2005,Kharif,Chhattisgarh,7795.0,2857,1292.7,934776.4,1636.95,0.390666667,119.91999998461577,0.20999999997305965,Medium,2000,2.2101028837239087,8.961366060627451,7.957877358489813,13.748063705060193,7.401200738916591,4.795129169784031,0.19062035958638499,48,1,4,2
Sweet Potato,2005,Whole Year,Chhattisgarh,2700.0,15487,1292.7,323784.0,567.0,5.54375,119.9199999555852,0.20999999992222224,Medium,2000,11.980351193640942,7.901377353792616,9.64782080951636,12.687834994260733,6.342121418721152,4.79512916954395,0.1906203595443706,49,4,4,2
Tobacco,2005,Whole Year,Chhattisgarh,29.0,15,1292.7,3477.68,6.09,0.525,119.91999586482773,0.20999999275862094,Medium,2000,0.01160362032056655,3.4011973816621555,2.772588722239781,8.154408190467327,1.958685340544036,4.795129135713669,0.19062035362403892,51,4,4,2
Turmeric,2005,Whole Year,Chhattisgarh,772.0,683,1292.7,92578.24,162.12,1.034285714,119.91999984466322,0.20999999972797928,Medium,2000,0.5283515119297969,6.650279048587422,6.52795791762255,11.435820205435126,5.0944861262662,4.795129168626633,0.1906203593838392,52,4,4,2
Urad,2005,Kharif,Chhattisgarh,111872.0,32496,1292.7,13415690.24,23493.12,0.29875,119.91999999892808,0.20999999999812285,Medium,2000,25.13808306247537,11.625119578322387,10.388903056364905,16.41193556790908,10.064505456057857,4.795129169902393,0.19062035960709836,53,1,4,2
Urad,2005,Rabi,Chhattisgarh,5677.0,1379,1292.7,680785.84,1192.17,0.22,119.91999997887615,0.20999999996300864,Medium,2000,1.0667594948040848,8.644354337032917,7.22983877815125,13.431004525854705,7.084368909850497,4.795129169736565,0.19062035957807835,53,2,4,2
Wheat,2005,Rabi,Chhattisgarh,97074.0,85191,1292.7,11641114.08,20385.54,1.0125,119.91999999876467,0.20999999999783672,Medium,2000,65.90160124862565,11.483239154599868,11.35266281169522,16.27005379293016,9.922630158144338,4.795129169901041,0.1906203596068619,54,2,4,2
Arhar/Tur,2005,Kharif,Delhi,151.0,227,653.1,18107.92,31.71,1.5,119.9199992058278,0.20999999860927154,Low,2000,0.347573112314235,5.0238805208462765,5.429345628954441,9.804159913538724,3.4876808415502927,4.795129163343509,0.19062035845928735,1,1,5,1
Bajra,2005,Kharif,Delhi,1690.0,3031,653.1,202664.8,354.9,1.79,119.91999992904141,0.2099999998757396,Low,2000,4.640943186891834,7.43307534889858,8.016977746762262,12.219313595955262,5.874649792516147,4.795129169324435,0.19062035950595518,2,1,5,1
Barley,2005,Kharif,Delhi,70.0,183,653.1,8394.4,14.7,2.61,119.91999828685717,0.20999999700000005,Low,2000,0.28020211257050665,4.2626798770413155,5.214935757608986,9.035439215785711,2.7536607123542622,4.795129155743685,0.1906203571293109,4,1,5,1
Gram,2005,Rabi,Delhi,47.0,67,653.1,5636.24,9.87,1.43,119.9199974485107,0.20999999553191498,Low,2000,0.10258765870067729,3.871201010907891,4.219507705176107,8.63714986301346,2.386006701133118,4.795129148810618,0.19062035591601748,16,2,5,1
Jowar,2005,Kharif,Delhi,8912.0,7843,653.1,1068727.04,1871.52,0.88,119.91999998654398,0.20999999997643626,Low,2000,12.008880704319582,9.095266164130717,8.967504187316237,13.881979751653587,7.535040396242211,4.795129169799977,0.19062035958917553,20,1,5,1
Maize,2005,Kharif,Delhi,79.0,144,653.1,9473.68,16.59,1.82,119.91999848202535,0.2099999973417722,Low,2000,0.22048690825220194,4.382026634673881,4.976733742420574,9.156378256293232,2.8673305587494666,4.795129157357712,0.19062035741176722,24,1,5,1
Other Kharif Pulses,2005,Kharif,Delhi,180.0,270,653.1,21585.6,37.8,1.5,119.91999933377778,0.20999999883333334,Low,2000,0.4134129529728786,5.198497031265826,5.602118820879701,9.979828030792566,3.6584202466292277,4.795129164401645,0.19062035864446242,34,1,5,1
Rice,2005,Kharif,Delhi,7506.0,21092,653.1,900119.52,1576.26,2.81,119.91999998402345,0.20999999997202237,Low,2000,32.29520742260725,8.923591197573002,9.956696510867271,13.710283944452266,7.363444443379814,4.795129169779132,0.19062035958552773,41,1,5,1
Wheat,2005,Rabi,Delhi,18279.0,79404,653.1,2192017.68,3838.59,4.34,119.91999999343948,0.2099999999885114,Low,2000,121.58015599206836,9.813562845008141,11.282316617544748,14.600333448911542,8.253120869048027,4.795129169857002,0.19062035959915502,54,2,5,1
Arhar/Tur,2005,Kharif,Gujarat,263700.0,276000,942.4,31622904.0,55377.0,1.044347826,119.91999999954524,0.20999999999920363,Low,2000,292.8692696382966,12.48257116452228,12.52815976788113,17.26939225775837,10.921937681952201,4.795129169907496,0.19062035960799156,1,1,7,1
Bajra,2005,Kharif,Gujarat,781600.0,831300,942.4,93729472.0,164136.0,1.167142857,119.91999999984657,0.20999999999973132,Low,2000,882.1095067040434,13.56909965913671,13.630747222453618,18.355923244174054,12.008456723936133,4.7951291699099885,0.1906203596084277,2,1,7,1
Bajra,2005,Summer,Gujarat,164400.0,374500,942.4,19714848.0,34524.0,2.33,119.91999999927056,0.20999999999872263,Low,2000,397.38964304181917,12.010063844310778,12.833349752162816,16.79688266612175,10.449438978277493,4.795129169905225,0.19062035960759402,2,3,7,1
Castor Seed,2005,Kharif,Gujarat,341600.0,665000,942.4,40964672.0,71736.0,2.059545455,119.91999999964894,0.20999999999938523,Low,2000,705.6451605415481,12.741398668292735,13.407543823396258,17.52822061910217,11.180761932536953,4.795129169908354,0.19062035960814167,8,1,7,1
Cotton(Lint),2005,Kharif,Gujarat,2010800.0,6871600,942.4,241135136.0,422268.0,3.511818182,119.91999999994036,0.20999999999989558,Low,2000,7291.595917559852,14.514043708114935,15.742907679260933,19.300868068741952,12.953397830697378,4.795129169910764,0.1906203596085634,11,1,7,1
Dry Chillies,2005,Whole Year,Gujarat,7500.0,6800,942.4,899400.0,1575.0,0.943,119.91999998401066,0.209999999972,Low,2000,7.2156196867406415,8.922791623969637,8.824824939175638,13.709484265170472,7.362645270417825,4.795129169779027,0.1906203595855092,13,4,7,1
Garlic,2005,Whole Year,Gujarat,36100.0,263300,942.4,4329112.0,7581.0,6.748125,119.91999999667811,0.2099999999941828,Low,2000,279.3930387527663,10.494075844768336,12.481053143426296,15.280873229109542,8.93353229607628,4.7951291698837855,0.19062035960384213,14,4,7,1
Gram,2005,Rabi,Gujarat,125600.0,126300,942.4,15061952.0,26376.0,0.9764,119.91999999904523,0.20999999999832802,Low,2000,134.01952447578574,11.74086549476798,11.746423225963612,16.52768245320303,10.180247697287351,4.795129169903362,0.19062035960726792,16,2,7,1
Groundnut,2005,Kharif,Gujarat,1851900.0,3204900,942.4,222079848.0,388899.0,1.673181818,119.91999999993524,0.2099999999998866,Low,2000,3400.7852255933944,14.43172323703591,14.980191758624256,19.218547555347325,12.871077520143839,4.795129169910722,0.19062035960855603,17,1,7,1
Groundnut,2005,Summer,Gujarat,90100.0,153200,942.4,10804792.0,18921.0,1.609090909,119.91999999866904,0.20999999999766927,Low,2000,162.56366706009797,11.408686542313973,11.939506063682469,16.195500389942293,9.84808054526439,4.7951291699002505,0.19062035960672352,17,3,7,1
Guar Seed,2005,Whole Year,Gujarat,188100.0,108100,942.4,22556952.0,39501.0,0.618181818,119.91999999936246,0.20999999999888355,Low,2000,114.70713060833285,12.144734331596096,11.590821254278314,16.931553913415694,10.584106582518803,4.795129169905985,0.19062035960772705,18,4,7,1
Jowar,2005,Kharif,Gujarat,80200.0,110700,942.4,9617584.0,16842.0,1.229047619,119.91999999850475,0.20999999999738156,Low,2000,117.46604401796897,11.2922912626048,11.614588152079595,16.07910375162516,9.731690419198387,4.795129169898892,0.1906203596064857,20,1,7,1
Jowar,2005,Rabi,Gujarat,48900.0,46300,942.4,5864088.0,10269.0,0.98,119.91999999754765,0.2099999999957055,Low,2000,49.129881102366426,10.797553125151618,10.742918838113225,15.584357699786793,9.236982302922604,4.795129169890976,0.19062035960510057,20,2,7,1
Maize,2005,Kharif,Gujarat,456900.0,722400,942.4,54791448.0,95949.0,1.618125,119.91999999973753,0.2099999999995404,Low,2000,766.5534796619763,13.032222016211694,13.490335665358595,17.819044699596727,11.471582501435845,4.795129169909087,0.1906203596082699,24,1,7,1
Moong(Green Gram),2005,Kharif,Gujarat,153700.0,92400,942.4,18431704.0,32277.0,0.587916667,119.91999999921977,0.2099999999986337,Low,2000,98.0475380962993,11.942764435686394,11.433893080082035,16.72958283757537,10.382141162595767,4.795129169904805,0.19062035960752055,27,1,7,1
Moth,2005,Kharif,Gujarat,46100.0,23800,942.4,5528312.0,9681.0,0.510666667,119.91999999739869,0.2099999999954447,Low,2000,25.254668903592243,10.738589920723442,10.077482875583607,15.525393263666107,9.178023770499639,4.795129169889744,0.190620359604885,28,1,7,1
Other  Rabi Pulses,2005,Rabi,Gujarat,11300.0,10900,942.4,1355096.0,2373.0,0.972307692,119.9199999893876,0.2099999999814159,Low,2000,11.566213909628381,9.332646496360152,9.296609807128359,14.119383596449598,7.772331575169614,4.795129169823493,0.19062035959329096,32,2,7,1
Other Cereals,2005,Kharif,Gujarat,16600.0,4400,942.4,1990672.0,3486.0,0.198181818,119.9199999927759,0.2099999999873494,Low,2000,4.668930385538062,9.717218213494077,8.38958706681109,14.503983330481779,8.156797046675651,4.795129169851514,0.19062035959819468,33,1,7,1
Other Cereals,2005,Rabi,Gujarat,17200.0,21300,942.4,2062624.0,3612.0,1.207272727,119.9199999930279,0.2099999999877907,Low,2000,22.60186754817289,9.75272280064639,9.966509298952284,14.539490001415107,8.19229373114764,4.795129169853599,0.19062035959855939,33,2,7,1
